"","code","id","country","year","law","gdpcap","oda","polity","vote_un","conflict","ciri_physical","ciri_empower","ngo_member","compete","yrsoffc","party_orient","opposition","region_context","common_law"
"1877","LUX",106,"Luxembourg",2000,0,72394.2,NA,NA,0.568182,0,8,14,1225,0,5,2,"22",0.083333,0
"1878","LUX",106,"Luxembourg",2001,0,73338.7,NA,NA,0.511628,0,8,13,1230,0,6,2,"22",0.083333,0
"1879","LUX",106,"Luxembourg",2002,0,75542.8,NA,NA,0.44,0,8,14,1254,0,7,2,"22",0.083333,0
"1880","LUX",106,"Luxembourg",2003,0,75873.3,NA,NA,0.5,0,8,14,1336,0,8,2,"22",0.083333,0
"1881","LUX",106,"Luxembourg",2004,0,78071.8,NA,NA,0.423077,0,8,14,1338,NA,9,2,"22",0.083333,0
"1882","LUX",106,"Luxembourg",2005,0,80925.2,NA,NA,0.392857,0,8,13,1360,NA,10,2,"16.049999239999998",0.083333,0
"1883","LUX",106,"Luxembourg",2006,0,83575.9,NA,NA,0.355932,0,8,14,1365,0,11,2,"16.049999239999998",0.083333,0
"1884","LUX",106,"Luxembourg",2007,0,87716.7,NA,NA,0.4,0,8,14,1349,0,12,2,"16.049999239999998",0.083333,0
"1885","LUX",106,"Luxembourg",2008,0,85529.8,NA,NA,0.38,0,8,14,NA,0,13,2,"16.049999239999998",0.083333,0
"1886","LUX",106,"Luxembourg",2009,0,80536.9,NA,NA,0.565217,0,8,13,NA,NA,14,2,"16.049999239999998",0.083333,0
"1887","LUX",106,"Luxembourg",2010,0,81385.3,NA,NA,0.468085,0,8,13,NA,0,15,2,"14.97999954",0.083333,0
"1888","LUX",106,"Luxembourg",2011,0,80914.9,NA,NA,0.604167,0,NA,NA,NA,0,16,2,"14.97999954",0.083333,0
"1889","LUX",106,"Luxembourg",2012,0,79168.6,NA,NA,0.479167,0,NA,NA,NA,0,17,2,"14.97999954",0.083333,0
"1890","MKD",114,"Macedonia",1993,0,2488.49,5500000,16,0.4,0,7,13,38,0,2,3,".",0,0
"1891","MKD",114,"Macedonia",1994,0,2457.34,1.6e+08,16,0.65625,0,7,13,75,2,3,3,".",0,0
"1892","MKD",114,"Macedonia",1995,0,2432.22,1e+08,16,0.479167,0,7,12,149,0,4,3,".",0,0
"1893","MKD",114,"Macedonia",1996,0,2450.83,1.4e+08,16,0.62,0,6,13,212,0,5,3,".",0,0
"1894","MKD",114,"Macedonia",1997,0,2465.55,1.5e+08,16,0.571429,0,6,13,262,0,6,3,".",0.066667,0
"1895","MKD",114,"Macedonia",1998,0,2521.73,1.6e+08,16,0.527778,0,7,14,319,2,7,3,".",0.066667,0
"1896","MKD",114,"Macedonia",1999,0,2603.51,4.3e+08,16,0.5,0,6,13,348,2,1,0,"25.112000007629302",0.133333,0
"1897","MKD",114,"Macedonia",2000,0,2698.55,4.2e+08,16,0.536585,0,7,14,420,0,2,0,"25.112000007629302",0.2,0
"1898","MKD",114,"Macedonia",2001,0,2560.25,4.2e+08,16,0.473684,1,4,10,451,0,3,0,"25.112000007629302",0.4,0
"1899","MKD",114,"Macedonia",2002,0,2570.47,4.5e+08,19,0.42,0,5,11,495,2,4,0,"25.112000007629302",0.466667,0
"1900","MKD",114,"Macedonia",2003,0,2634.71,3.6e+08,19,0.45098,0,6,10,535,0,1,3,"24.399999619999999",0.466667,0
"1901","MKD",114,"Macedonia",2004,0,2750.2,3.3e+08,19,0.44,0,6,10,561,2,2,3,"24.399999619999999",0.466667,0
"1902","MKD",114,"Macedonia",2005,0,2863.96,2.8e+08,19,0.37037,0,5,10,574,0,1,3,"24.399999619999999",0.466667,0
"1903","MKD",114,"Macedonia",2006,0,3002.64,2.5e+08,19,0.327586,0,5,10,595,2,2,3,"24.399999619999999",0.466667,0
"1904","MKD",114,"Macedonia",2007,0,3182.98,2.2e+08,19,0.388889,0,6,11,610,0,3,3,"12.10999966",0.4375,0
"1905","MKD",114,"Macedonia",2008,0,3337.12,2.1e+08,19,0.38,0,7,9,NA,2,4,3,"12.10999966",0.411765,0
"1906","MKD",114,"Macedonia",2009,0,3303.6,2.1e+08,19,0.583333,0,7,10,NA,2,5,3,"23.649999619999999",0.470588,0
"1907","MKD",114,"Macedonia",2010,0,3396.5,2e+08,19,0.465116,0,6,10,NA,0,1,0,"23.649999619999999",0.529412,0
"1908","MKD",114,"Macedonia",2011,0,3490.22,1.9e+08,19,0.608696,0,NA,NA,NA,NA,2,0,"23.649999619999999",0.529412,0
"1909","MKD",114,"Macedonia",2012,0,3478.13,NA,NA,0.488889,0,NA,NA,NA,0,3,0,"32.77999878",0.529412,0
"1910","MDG",112,"Madagascar",1993,0,290.266,5.5e+08,19,0.219512,0,2,10,356,2,18,3,"11.039999959999999",0.041667,0
"1911","MDG",112,"Madagascar",1994,0,281.252,4.3e+08,19,0.466667,0,4,10,358,0,1,0,".",0.041667,0
"1912","MDG",112,"Madagascar",1995,0,277.29,4e+08,19,0.325581,0,4,9,352,0,2,0,".",0.041667,0
"1913","MDG",112,"Madagascar",1996,0,274.473,4.9e+08,19,0.431818,0,7,13,364,2,3,0,".",0.0625,0
"1914","MDG",112,"Madagascar",1997,0,275.741,1.3e+09,18,0.361111,0,7,13,356,0,1,3,".",0.0625,0
"1915","MDG",112,"Madagascar",1998,0,277.651,7.4e+08,17,0.230769,0,7,14,354,2,2,3,".",0.083333,0
"1916","MDG",112,"Madagascar",1999,0,281.59,5.4e+08,17,0.25,0,7,12,368,0,3,3,".",0.145833,0
"1917","MDG",112,"Madagascar",2000,0,285.963,5.1e+08,17,0.23913,0,7,12,373,0,4,3,".",0.166667,0
"1918","MDG",112,"Madagascar",2001,0,294.004,6.1e+08,17,0.155556,0,7,11,367,2,5,3,".",0.1875,0
"1919","MDG",112,"Madagascar",2002,0,249.068,5.9e+08,17,0.162791,0,2,10,379,2,1,0,".",0.208333,0
"1920","MDG",112,"Madagascar",2003,0,265.365,7.5e+08,17,0.133333,0,5,10,389,0,2,0,"2",0.25,0
"1921","MDG",112,"Madagascar",2004,0,271.168,1.6e+09,17,0.118644,0,6,9,386,0,3,0,"2",0.25,0
"1922","MDG",112,"Madagascar",2005,0,275.477,1.1e+09,17,0.152174,0,4,7,380,0,4,0,"2",0.291667,0
"1923","MDG",112,"Madagascar",2006,0,281.08,9.4e+08,17,0.107143,0,5,9,386,2,5,0,"2",0.3125,0
"1924","MDG",112,"Madagascar",2007,0,290.221,1e+09,17,0.122449,0,6,11,384,2,6,0,"2",0.333333,0
"1925","MDG",112,"Madagascar",2008,0,302.238,8.7e+08,17,0.134615,0,5,9,NA,0,7,0,".",0.354167,0
"1926","MDG",112,"Madagascar",2009,0,281.72,4.7e+08,20,0.22,0,3,5,NA,0,8,0,".",0.416667,0
"1927","MDG",112,"Madagascar",2010,0,275.364,5e+08,20,0.18,0,2,4,NA,0,1,0,".",0.4375,0
"1928","MDG",112,"Madagascar",2011,0,272.746,4.4e+08,20,0.26087,0,NA,NA,NA,0,NA,0,".",0.428571,0
"1929","MDG",112,"Madagascar",2012,0,273.444,NA,NA,0.275,0,NA,NA,NA,0,NA,0,".",0.428571,0
"1930","MWI",123,"Malawi",1993,0,201.476,7.6e+08,12,0.268293,0,6,7,308,0,29,0,"0",0.041667,1
"1931","MWI",123,"Malawi",1994,0,179.906,6.7e+08,16,0.405405,0,6,9,314,2,30,0,"0",0.041667,1
"1932","MWI",123,"Malawi",1995,0,207.635,5.8e+08,16,0.295082,0,7,11,318,0,1,1,"33.650001529999997",0.041667,1
"1933","MWI",123,"Malawi",1996,0,218.674,6.8e+08,16,0.375,0,4,12,324,0,2,1,"33.650001529999997",0.0625,1
"1934","MWI",123,"Malawi",1997,0,221.493,5.1e+08,16,0.304348,0,4,11,324,0,3,1,"33.650001529999997",0.0625,1
"1935","MWI",123,"Malawi",1998,0,223.756,6.6e+08,16,0.255319,0,7,11,318,0,4,1,"33.650001529999997",0.083333,1
"1936","MWI",123,"Malawi",1999,0,224.02,6.7e+08,16,0.466667,0,5,11,318,2,5,1,"33.650001529999997",0.145833,1
"1937","MWI",123,"Malawi",2000,0,221.345,6.8e+08,16,0.4,0,7,10,331,0,6,1,"33.811199996948197",0.166667,1
"1938","MWI",123,"Malawi",2001,0,204.874,6.8e+08,14,0.133333,0,5,11,331,0,7,1,"33.811199996948197",0.1875,1
"1939","MWI",123,"Malawi",2002,0,203.053,5.9e+08,14,0.145833,0,6,11,334,0,8,1,"33.811199996948197",0.208333,1
"1940","MWI",123,"Malawi",2003,0,208.76,7e+08,15,0.142857,0,3,10,360,0,9,1,"33.811199996948197",0.25,1
"1941","MWI",123,"Malawi",2004,0,213.136,6.2e+08,16,0.212121,0,5,10,358,2,10,1,"33.811199996948197",0.25,1
"1942","MWI",123,"Malawi",2005,0,213.157,6.9e+08,16,0.106383,0,5,10,358,0,1,1,".",0.291667,1
"1943","MWI",123,"Malawi",2006,0,211.294,8.3e+08,16,0.111111,0,4,10,359,0,2,1,".",0.3125,1
"1944","MWI",123,"Malawi",2007,0,224.496,8e+08,16,0.084746,0,4,10,365,0,3,1,".",0.333333,1
"1945","MWI",123,"Malawi",2008,0,235.915,9.5e+08,16,0.127273,0,4,8,NA,0,4,1,".",0.354167,1
"1946","MWI",123,"Malawi",2009,0,249.551,8.4e+08,16,0.234043,0,5,11,NA,2,5,1,".",0.416667,1
"1947","MWI",123,"Malawi",2010,0,258.058,1.1e+09,16,0.196078,0,5,11,NA,0,6,1,".",0.4375,1
"1948","MWI",123,"Malawi",2011,0,261.545,8e+08,16,0.266667,0,NA,NA,NA,0,7,1,".",0.428571,1
"1949","MWI",123,"Malawi",2012,0,258.956,NA,NA,0.243902,0,NA,NA,NA,0,8,1,".",0.428571,1
"1950","MYS",124,"Malaysia",1993,0,3813.19,1.9e+08,14,0.195652,0,6,6,894,0,12,0,".",0.227273,1
"1951","MYS",124,"Malaysia",1994,0,4060.36,1.2e+08,14,0.346154,0,5,4,927,0,13,0,".",0.227273,1
"1952","MYS",124,"Malaysia",1995,0,4347.82,1.5e+08,13,0.265625,0,5,6,989,2,14,0,".",0.227273,1
"1953","MYS",124,"Malaysia",1996,0,4662.48,-5.1e+08,13,0.355932,0,7,5,1006,0,15,0,".",0.227273,1
"1954","MYS",124,"Malaysia",1997,0,4878.61,-3e+08,13,0.288462,0,5,4,1006,0,16,0,".",0.227273,1
"1955","MYS",124,"Malaysia",1998,0,4408.53,2.9e+08,13,0.270833,0,5,5,1052,0,17,0,".",0.227273,1
"1956","MYS",124,"Malaysia",1999,0,4568.55,1.9e+08,13,0.25,0,5,4,1065,2,18,0,".",0.227273,1
"1957","MYS",124,"Malaysia",2000,0,4861.86,7.1e+07,13,0.244898,0,2,5,1131,0,19,0,".",0.272727,1
"1958","MYS",124,"Malaysia",2001,0,4783.88,5e+07,13,0.156863,0,5,5,1152,0,20,0,".",0.318182,1
"1959","MYS",124,"Malaysia",2002,0,4940.99,1.3e+08,13,0.137931,0,6,4,1174,0,21,0,".",0.304348,1
"1960","MYS",124,"Malaysia",2003,0,5126.86,1.4e+08,13,0.136364,0,5,3,1250,0,22,0,".",0.347826,1
"1961","MYS",124,"Malaysia",2004,0,5372.23,3.8e+08,13,0.086207,0,4,4,1253,2,1,0,".",0.347826,1
"1962","MYS",124,"Malaysia",2005,0,5553.94,3.3e+07,13,0.092308,0,5,3,1267,0,2,0,"9.8999996190000008",0.434783,1
"1963","MYS",124,"Malaysia",2006,0,5756.4,3.2e+08,13,0.081081,0,4,4,1283,0,3,0,"9.8999996190000008",0.478261,1
"1964","MYS",124,"Malaysia",2007,0,6007.91,2.9e+08,13,0.060606,0,4,4,1278,0,4,0,"9.8999996190000008",0.521739,1
"1965","MYS",124,"Malaysia",2008,0,6185.5,1.8e+08,16,0.096774,0,4,2,NA,2,5,0,"9.8999996190000008",0.521739,1
"1966","MYS",124,"Malaysia",2009,0,5984.92,1.6e+08,16,0.142857,0,5,4,NA,0,6,0,"19.149999619999999",0.608696,1
"1967","MYS",124,"Malaysia",2010,0,6302.95,940000,16,0.166667,0,5,3,NA,0,1,0,"19.149999619999999",0.652174,1
"1968","MYS",124,"Malaysia",2011,0,6512.13,3.1e+07,16,0.230769,0,NA,NA,NA,0,2,0,"19.149999619999999",0.652174,1
"1969","MYS",124,"Malaysia",2012,0,6764.51,NA,NA,0.210526,0,NA,NA,NA,0,3,0,"19.149999619999999",0.73913,1
"1970","MLI",115,"Mali",1993,0,331.372,5.9e+08,17,0.175,0,6,10,272,0,1,2,".",0.041667,0
"1971","MLI",115,"Mali",1994,0,325.84,6.7e+08,17,0.346154,0,4,11,282,0,2,2,".",0.041667,0
"1972","MLI",115,"Mali",1995,0,337.239,7.3e+08,17,0.274194,0,4,11,247,0,3,2,".",0.041667,0
"1973","MLI",115,"Mali",1996,0,339.286,6.8e+08,17,0.390244,0,8,12,295,0,4,2,".",0.0625,0
"1974","MLI",115,"Mali",1997,0,353.034,6.5e+08,16,0.288462,0,7,11,284,2,5,2,".",0.0625,0
"1975","MLI",115,"Mali",1998,0,364.694,5.4e+08,16,0.214286,0,6,12,293,0,6,2,".",0.083333,0
"1976","MLI",115,"Mali",1999,0,378.919,5.5e+08,16,0.2,0,7,12,300,0,7,2,".",0.145833,0
"1977","MLI",115,"Mali",2000,0,380.248,4.9e+08,16,0.244444,0,6,13,316,0,8,2,".",0.166667,0
"1978","MLI",115,"Mali",2001,0,414.063,6e+08,16,0.142857,0,8,12,324,0,9,2,".",0.1875,0
"1979","MLI",115,"Mali",2002,0,418.584,6.9e+08,17,0.118644,0,8,12,325,2,10,2,".",0.208333,0
"1980","MLI",115,"Mali",2003,0,436.221,7.8e+08,17,0.153846,0,7,11,340,0,1,0,".",0.25,0
"1981","MLI",115,"Mali",2004,0,432.151,7.5e+08,17,0.109091,0,8,11,337,0,2,0,".",0.25,0
"1982","MLI",115,"Mali",2005,0,444.285,8.9e+08,17,0.1,0,7,11,347,0,3,0,".",0.291667,0
"1983","MLI",115,"Mali",2006,0,467.356,1e+09,17,0.071429,0,6,11,358,0,4,0,".",0.3125,0
"1984","MLI",115,"Mali",2007,0,472.119,1.1e+09,17,0.048387,1,5,11,365,2,5,0,".",0.333333,0
"1985","MLI",115,"Mali",2008,0,480.057,1e+09,17,0.098361,1,5,9,NA,0,6,0,".",0.354167,0
"1986","MLI",115,"Mali",2009,0,485.885,1.1e+09,17,0.150943,1,5,8,NA,0,7,0,".",0.416667,0
"1987","MLI",115,"Mali",2010,0,498.475,1.2e+09,17,0.142857,0,5,11,NA,0,8,0,".",0.4375,0
"1988","MLI",115,"Mali",2011,0,496.783,1.3e+09,17,0.208333,0,NA,NA,NA,0,9,0,".",0.428571,0
"1989","MLI",115,"Mali",2012,0,476.445,NA,NA,0.169811,0,NA,NA,NA,0,10,0,".",0.428571,0
"1990","MLT",116,"Malta",1993,0,10874.8,5.4e+07,NA,0.515152,0,NA,NA,484,0,6,1,"46.5",0.083333,0
"1991","MLT",116,"Malta",1994,0,11388.3,7.6e+07,NA,0.613636,0,NA,NA,519,0,7,1,"46.5",0.083333,0
"1992","MLT",116,"Malta",1995,0,12029.1,1.6e+07,NA,0.446429,0,NA,NA,552,0,8,1,"46.5",0.083333,0
"1993","MLT",116,"Malta",1996,0,12408,1.1e+08,NA,0.45614,0,NA,NA,576,0,9,1,"46.5",0.083333,0
"1994","MLT",116,"Malta",1997,0,12971.5,3.7e+07,NA,0.428571,0,NA,NA,576,0,1,3,"47.799999239999998",0.083333,0
"1995","MLT",116,"Malta",1998,0,13554,3.6e+07,NA,0.409091,0,NA,NA,615,NA,2,3,"47.799999239999998",0.083333,0
"1996","MLT",116,"Malta",1999,0,14124.8,4.2e+07,NA,0.469388,0,NA,NA,636,0,3,1,"47",0.083333,0
"1997","MLT",116,"Malta",2000,0,15001.9,4.1e+07,NA,0.469388,0,NA,NA,672,0,4,1,"47",0.083333,0
"1998","MLT",116,"Malta",2001,0,14331,3400000,NA,0.416667,0,8,13,681,0,5,1,"47",0.083333,0
"1999","MLT",116,"Malta",2002,0,14624.5,1.9e+07,NA,0.362069,0,NA,NA,690,0,6,1,"47",0.083333,0
"2000","MLT",116,"Malta",2003,0,14547.8,1.3e+07,NA,0.38983,0,8,14,737,NA,7,1,"47.509998320000001",0.083333,0
"2001","MLT",116,"Malta",2004,0,14377.7,8e+06,NA,0.407407,0,8,14,770,NA,1,1,"47.509998320000001",0.083333,0
"2002","MLT",116,"Malta",2005,0,14809.9,NA,NA,0.338983,0,8,14,794,0,2,1,"47.509998320000001",0.083333,0
"2003","MLT",116,"Malta",2006,0,15043.5,NA,NA,0.316667,0,8,13,801,0,3,1,"47.509998320000001",0.083333,0
"2004","MLT",116,"Malta",2007,0,15585.9,NA,NA,0.350877,0,8,14,814,0,4,1,"47.509998320000001",0.083333,0
"2005","MLT",116,"Malta",2008,0,16151.5,NA,NA,0.333333,0,7,13,NA,NA,5,1,"47.509998320000001",0.083333,0
"2006","MLT",116,"Malta",2009,0,15645.6,NA,NA,0.489796,0,7,12,NA,0,6,1,"48.790000919999997",0.083333,0
"2007","MLT",116,"Malta",2010,0,15992.4,NA,NA,0.408163,0,7,12,NA,0,7,1,"48.790000919999997",0.083333,0
"2008","MLT",116,"Malta",2011,0,16253.7,NA,NA,0.55102,0,NA,NA,NA,0,8,1,"48.790000919999997",0.083333,0
"2009","MLT",116,"Malta",2012,0,16349.9,NA,NA,0.42,0,NA,NA,NA,0,9,1,"48.790000919999997",0.083333,0
"2010","MIS",108,"Marshall Islands",1993,0,2562.73,4.6e+07,NA,0.545455,0,NA,NA,33,0,NA,NA,".",0.076923,1
"2011","MIS",108,"Marshall Islands",1994,0,2685.2,7e+07,NA,0.657143,0,NA,NA,42,0,NA,NA,".",0.076923,1
"2012","MIS",108,"Marshall Islands",1995,0,2880.51,5.2e+07,NA,0.48,0,NA,NA,27,0,NA,NA,".",0.076923,1
"2013","MIS",108,"Marshall Islands",1996,0,2564.78,9.7e+07,NA,0.697674,0,NA,NA,46,0,NA,NA,".",0.076923,1
"2014","MIS",108,"Marshall Islands",1997,0,2385.54,8.6e+07,NA,0.709677,0,NA,NA,52,0,NA,NA,".",0.076923,1
"2015","MIS",108,"Marshall Islands",1998,0,2307.64,6.9e+07,NA,0.72,0,NA,NA,50,0,NA,NA,".",0.076923,1
"2016","MIS",108,"Marshall Islands",1999,0,2245.66,8.3e+07,NA,0.628571,0,NA,NA,49,0,NA,NA,".",0.076923,1
"2017","MIS",108,"Marshall Islands",2000,0,2374.07,7.7e+07,NA,0.714286,0,NA,NA,57,0,NA,NA,".",0.076923,1
"2018","MIS",108,"Marshall Islands",2001,0,2500.3,9.6e+07,NA,0.964286,0,8,13,52,0,NA,NA,".",0.076923,1
"2019","MIS",108,"Marshall Islands",2002,0,2566.84,8.1e+07,NA,0.971429,0,NA,NA,53,0,NA,NA,".",0.076923,1
"2020","MIS",108,"Marshall Islands",2003,0,2573.47,7e+07,NA,0.8,0,8,11,63,NA,NA,NA,".",0.076923,1
"2021","MIS",108,"Marshall Islands",2004,0,2574.07,6.1e+07,NA,0.637931,0,8,12,62,0,NA,NA,".",0.076923,1
"2022","MIS",108,"Marshall Islands",2005,0,2642.38,6.6e+07,NA,0.75,0,8,13,60,0,NA,NA,".",0.076923,1
"2023","MIS",108,"Marshall Islands",2006,0,2690.78,6.2e+07,NA,0.773585,0,8,12,70,0,NA,NA,".",0.076923,1
"2024","MIS",108,"Marshall Islands",2007,0,2769.32,5.7e+07,NA,0.719298,0,8,12,70,NA,NA,NA,".",0.076923,1
"2025","MIS",108,"Marshall Islands",2008,0,2710.92,5.6e+07,NA,0.649123,0,8,12,NA,0,NA,NA,".",0.076923,1
"2026","MIS",108,"Marshall Islands",2009,0,2669.93,6.2e+07,NA,0.847826,0,8,11,NA,0,NA,NA,".",0.076923,1
"2027","MIS",108,"Marshall Islands",2010,0,2804.16,9.4e+07,NA,0.777778,0,7,11,NA,0,NA,NA,".",0.076923,1
"2028","MIS",108,"Marshall Islands",2011,0,2940.61,8.2e+07,NA,0.869565,0,NA,NA,NA,NA,NA,NA,".",0.076923,1
"2029","MIS",108,"Marshall Islands",2012,0,2993.06,NA,NA,0.795455,0,NA,NA,NA,0,NA,NA,".",0.076923,1
"2030","MRT",121,"Mauritania",1993,0,652.562,5.1e+08,14,0.186047,0,4,6,207,0,9,0,".",0.041667,0
"2031","MRT",121,"Mauritania",1994,0,614.603,3.9e+08,14,0.365385,0,5,5,208,0,10,0,".",0.041667,0
"2032","MRT",121,"Mauritania",1995,0,655.597,3e+08,14,0.275862,0,5,6,192,0,11,0,".",0.041667,0
"2033","MRT",121,"Mauritania",1996,0,673.711,3.7e+08,14,0.285714,0,7,7,224,2,12,0,".",0.0625,0
"2034","MRT",121,"Mauritania",1997,0,627.681,3.6e+08,14,0.297872,0,5,9,225,2,13,0,".",0.0625,0
"2035","MRT",121,"Mauritania",1998,0,636.865,2.5e+08,14,0.255814,0,6,6,225,0,14,0,".",0.083333,0
"2036","MRT",121,"Mauritania",1999,0,665.771,3.4e+08,14,NA,0,5,7,220,0,15,0,".",0.145833,0
"2037","MRT",121,"Mauritania",2000,0,643.235,3.7e+08,14,0.133333,0,6,6,235,0,16,0,".",0.166667,0
"2038","MRT",121,"Mauritania",2001,0,636.574,4.8e+08,14,0.090909,0,6,6,232,2,17,0,".",0.1875,0
"2039","MRT",121,"Mauritania",2002,0,621.647,5.9e+08,14,0.107143,0,6,8,234,0,18,0,".",0.208333,0
"2040","MRT",121,"Mauritania",2003,0,639.212,3.6e+08,14,0.112903,0,4,7,240,2,19,0,".",0.25,0
"2041","MRT",121,"Mauritania",2004,0,656.092,2.4e+08,14,0.088235,0,6,8,240,0,20,0,".",0.25,0
"2042","MRT",121,"Mauritania",2005,0,694.32,2.3e+08,15,0.15625,0,3,6,245,0,21,0,".",0.291667,0
"2043","MRT",121,"Mauritania",2006,0,801.995,2.7e+08,17,0.071429,0,6,7,243,2,1,NA,"0",0.3125,0
"2044","MRT",121,"Mauritania",2007,0,792.348,3.8e+08,14,0.107692,0,4,8,243,2,2,NA,".",0.333333,0
"2045","MRT",121,"Mauritania",2008,0,797.963,4.7e+08,15,0.083333,0,5,3,NA,0,1,0,".",0.354167,0
"2046","MRT",121,"Mauritania",2009,0,767.338,3.9e+08,18,0.132075,0,5,5,NA,2,1,0,".",0.416667,0
"2047","MRT",121,"Mauritania",2010,0,785.49,4e+08,18,0.156863,1,5,6,NA,0,2,0,".",0.4375,0
"2048","MRT",121,"Mauritania",2011,0,795.968,3.8e+08,18,0.195652,1,NA,NA,NA,NA,3,0,".",0.428571,0
"2049","MRT",121,"Mauritania",2012,0,835.148,NA,NA,0.169811,0,NA,NA,NA,0,4,0,".",0.428571,0
"2050","MUS",122,"Mauritius",1993,0,3425.61,4.3e+07,20,0.282609,0,6,12,424,0,11,3,".",0.041667,0
"2051","MUS",122,"Mauritius",1994,0,3517.7,2.5e+07,20,0.392157,0,6,12,420,0,12,3,".",0.041667,0
"2052","MUS",122,"Mauritius",1995,0,3637.12,3.6e+07,20,0.292308,0,7,12,426,2,13,3,".",0.041667,0
"2053","MUS",122,"Mauritius",1996,0,3801.28,3.2e+07,20,0.421053,0,7,10,424,0,1,0,".",0.0625,0
"2054","MUS",122,"Mauritius",1997,0,3967.48,6.7e+07,20,0.346154,0,7,14,424,0,2,0,".",0.0625,0
"2055","MUS",122,"Mauritius",1998,0,4164.32,6.2e+07,20,0.295455,0,7,14,435,0,3,0,".",0.083333,0
"2056","MUS",122,"Mauritius",1999,0,4219.06,6.8e+07,20,0.27451,0,5,13,444,0,4,0,".",0.145833,0
"2057","MUS",122,"Mauritius",2000,0,4554.92,3.6e+07,20,0.270833,0,6,14,462,2,5,0,".",0.166667,0
"2058","MUS",122,"Mauritius",2001,0,4621.49,3.6e+07,20,0.263158,0,5,13,461,0,1,0,"36.569999690000003",0.1875,0
"2059","MUS",122,"Mauritius",2002,0,4678.94,4e+07,20,0.163636,0,6,13,485,0,2,0,"36.569999690000003",0.208333,0
"2060","MUS",122,"Mauritius",2003,0,4800,-2e+07,20,0.16129,0,7,13,485,0,3,0,"36.569999690000003",0.25,0
"2061","MUS",122,"Mauritius",2004,0,5032.28,4.2e+07,20,0.109091,0,7,13,487,0,1,0,"36.569999690000003",0.25,0
"2062","MUS",122,"Mauritius",2005,0,5054.32,4.4e+07,20,0.086207,0,7,13,488,2,2,0,"36.569999690000003",0.291667,0
"2063","MUS",122,"Mauritius",2006,0,5214.23,2.4e+07,20,0.1,0,5,13,500,0,1,0,"42.599998470000003",0.3125,0
"2064","MUS",122,"Mauritius",2007,0,5486.83,7.5e+07,20,0.080645,0,6,13,496,0,2,0,"42.599998470000003",0.333333,0
"2065","MUS",122,"Mauritius",2008,0,5752.28,1.1e+08,20,0.101695,0,6,12,NA,0,3,0,"42.599998470000003",0.354167,0
"2066","MUS",122,"Mauritius",2009,0,5896.67,1.6e+08,20,0.173077,0,6,12,NA,0,4,0,"42.599998470000003",0.416667,0
"2067","MUS",122,"Mauritius",2010,0,6320.51,1.3e+08,20,0.12766,0,6,12,NA,2,5,3,"42.599998470000003",0.4375,0
"2068","MUS",122,"Mauritius",2011,0,6532.56,1.8e+08,20,0.25,0,NA,NA,NA,0,6,3,".",0.428571,0
"2069","MUS",122,"Mauritius",2012,0,6711.16,NA,NA,0.173077,0,NA,NA,NA,0,7,3,".",0.428571,0
"2070","MEX",113,"Mexico",1993,0,6617.21,6.8e+08,20,0.232558,0,3,10,1381,0,11,3,".",0.114286,0
"2071","MEX",113,"Mexico",1994,0,6772.73,6.1e+08,14,0.34,1,1,9,1391,2,12,3,".",0.142857,0
"2072","MEX",113,"Mexico",1995,0,6228.35,4.2e+08,14,0.28125,0,2,10,1458,0,1,3,"24.011200004577599",0.142857,0
"2073","MEX",113,"Mexico",1996,0,6426.61,3.4e+08,14,0.372881,1,1,11,1482,0,2,3,"24.011200004577599",0.142857,0
"2074","MEX",113,"Mexico",1997,0,6739.53,1.4e+08,16,0.301887,0,2,11,1482,2,3,3,"24.011200004577599",0.142857,0
"2075","MEX",113,"Mexico",1998,0,6950.1,3.9e+07,16,0.255319,0,3,12,1544,0,4,3,"25.829999919999999",0.142857,0
"2076","MEX",113,"Mexico",1999,0,7103.73,6.1e+07,16,0.25,0,3,12,1566,0,5,3,"25.829999919999999",0.142857,0
"2077","MEX",113,"Mexico",2000,0,7459.21,-6.7e+07,18,0.26,0,2,11,1640,2,6,3,"25.829999919999999",0.142857,0
"2078","MEX",113,"Mexico",2001,0,7343.84,1.8e+08,18,0.176471,0,2,12,1650,0,1,1,"36.549999239999998",0.142857,0
"2079","MEX",113,"Mexico",2002,0,7308.54,1.7e+08,18,0.183333,0,2,11,1717,0,2,1,"36.549999239999998",0.142857,0
"2080","MEX",113,"Mexico",2003,0,7315.97,1.6e+08,18,0.2,0,3,9,1827,2,3,1,"36.549999239999998",0.2,0
"2081","MEX",113,"Mexico",2004,0,7520.28,1.3e+08,18,0.172414,0,3,10,1836,0,4,1,"23.209999079999999",0.257143,0
"2082","MEX",113,"Mexico",2005,0,7666.7,2.1e+08,18,0.180328,0,3,9,1860,0,5,1,"23.209999079999999",0.314286,0
"2083","MEX",113,"Mexico",2006,0,7961.97,3.1e+08,18,0.132353,0,1,10,1876,2,6,1,"23.209999079999999",0.314286,0
"2084","MEX",113,"Mexico",2007,0,8119.21,1.1e+08,18,0.112903,0,2,10,1879,0,1,1,".",0.342857,0
"2085","MEX",113,"Mexico",2008,0,8113.1,1.4e+08,18,0.131148,0,2,8,NA,0,2,1,".",0.342857,0
"2086","MEX",113,"Mexico",2009,0,7534.71,1.9e+08,18,0.245283,0,3,9,NA,2,3,1,".",0.342857,0
